273|TROUBL TRACK SUPERV MOTOR RUNNING DISEL 07 GF TR 03|  08:58:55 AM Sunday, 13-June-2021 1M009
274|TROUBL RELAY|FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:00A 061021 1M004TROUBL TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|  09:03:41 AM Sunday, 13-June-2021 1M004
275|TROUBL TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|  09:03:42 AM Sunday, 13-June-2021 1M009
276|ACTIVE TRACK SUPERV MODULE ADDR 1M006|Z004|  09:04:10 AM Sunday, 13-June-2021 1M006
277|CLR ACTTRACK SUPRVISORY MODULE ADDR 1M006|Z004|  09:04:21 AM Sunday, 13-June-2021 1M006
278|TROUBL RELAY|FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:00A 061021 1M004TROUBL TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|  09:05:42 AM Sunday, 13-June-2021 1M004
279|TROUBL TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|  09:05:43 AM Sunday, 13-June-2021 1M009
280|ACTIVE TRACK SUPERV MODULE ADDR 1M006|Z004|  09:06:03 AM Sunday, 13-June-2021 1M006
281|CLR ACTTRACK SUPERV MODULE ADDR 1M006|Z004|  09:06:16 AM Sunday, 13-June-2021 1M006
282|TROUBL TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|  09:06:35 AM Sunday, 13-June-2021 1M009
283|TROUBL TRACK SUPRVISORY PUMP ROM TRBLE DISEL07 GF TR 03|INVREP 11:00A 061021 1M010TROUBL TRACK SUPRVISORY|POWER FAILURE DISEL07 GF TR 03|  09:06:49 AM Sunday, 13-June-2021 1M010
284|TROUBL TRACK SUPRVISORY|POWER FAILURE DISEL07 GF TR 03|  09:06:50 AM Sunday, 13-June-2021 1M011
285|TROUBL TRACK SUPRVISORY|POWER FAILURE DISEL07 GF TR 03|  09:06:56 AM Sunday, 13-June-2021 1M011
286|TROUBL TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|INVREP 11:00A 061021 1M012TROUBL TRACK SUPRVISORY POWER FAILURE DISEL 07 GF TR 03|  09:07:02 AM Sunday, 13-June-2021 1M012
287|TROUBL TRACK SUPRVISORY POWER FAILURE DISEL 07 GF TR 03|  09:07:02 AM Sunday, 13-June-2021 1M013
288|TROUBL TRACK SUPRVISORY POWER FAILURE DISEL 07 GF TR 03|  09:07:49 AM Sunday, 13-June-2021 1M013
289|TROUBL TRACK SUPRVISORY PUMP REVERSAL ELEC| GF TR 03|  09:08:08 AM Sunday, 13-June-2021 1M020
290|TROUBL SMOKE(DUCTP) FIRE WATER PUMP STATCLR TB TRACK SUPRVISORY PUMP ROM TRBLE DISEL07 GF TR 03|  09:08:38 AM Sunday, 13-June-2021 1M010
291|CLR TB TRACK SUPRVISORY|POWER FAILURE DISEL07 GF TR 03|  09:08:43 AM Sunday, 13-June-2021 1M011
292|CLR TB TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|INVREP 11:01A 061021 1M012CLR TB TRACK SUPRVISORY POWER FAILURE DISEL 07 GF TR 03|  09:08:49 AM Sunday, 13-June-2021 1M012
293|CLR TB TRACK SUPRVISORY POWER FAILURE DISEL 07 GF TR 03|  09:08:49 AM Sunday, 13-June-2021 1M013
294|CLR TB TRACK SUPRVISORY POWER FAILURE DISEL 07 GF TR 03|  09:09:08 AM Sunday, 13-June-2021 1M013
295|CLR TB TRACK SUPRVISORY PUMP ROM TRBLE DISEL07 GF TR 03|INVREP 11:01A 061021 1M014CLR TB TRACK SUPRVISORY POWER FAILURE ELEC|07 GF TR 03|INVREP 11:01A 061021 1M018CLR TB TRACK SUPRVISORY MOTOR RUNING ELEC|07 GF TR 03|INVREP 11:01A 061021 1M019CLR TB TRACK SUPRVISORY PUMP REVERSAL ELEC|07 GF TR 03|INVREP 11:01A 061021 1M020CLR TB PULL_STATION FIRE WATER PUMP STAT07 GF TR 03|  09:09:29 AM Sunday, 13-June-2021 1M014
296|CLR TB TRACK SUPRVISORY POWER FAILURE ELEC| GF TR 03|INVREP 11:01A 061021 1M018CLR TB TRACK SUPRVISORY MOTOR RUNING ELEC|07 GF TR 03|INVREP 11:01A 061021 1M019CLR TB TRACK SUPRVISORY PUMP REVERSAL ELEC|07 GF TR 03|INVREP 11:01A 061021 1M020CLR TB PULL_STATION FIRE WATER PUMP STAT07 GF TR 03|  09:09:29 AM Sunday, 13-June-2021 1M018
297|CLR TB TRACK SUPRVISORY MOTOR RUNING ELEC| GF TR 03|INVREP 11:01A 061021 1M019CLR TB TRACK SUPRVISORY PUMP REVERSAL ELEC|07 GF TR 03|INVREP 11:01A 061021 1M020CLR TB PULL_STATION FIRE WATER PUMP STAT07 GF TR 03|  09:09:30 AM Sunday, 13-June-2021 1M019
298|CLR TB TRACK SUPRVISORY PUMP REVERSAL ELEC| GF TR 03|INVREP 11:01A 061021 1M020CLR TB PULL_STATION FIRE WATER PUMP STAT07 GF TR 03|  09:09:30 AM Sunday, 13-June-2021 1M020
299|CLR TB PULL_STATION FIRE WATER PUMP STAT07 GF TR 03|  09:09:30 AM Sunday, 13-June-2021 1M001
300|CLR TB TRACK SUPRVISORY POWER FAILURE ELEC| GF TR 03|INVREP 11:01A 061021 1M018CLR TB TRACK SUPRVISORY MOTOR RUNING ELEC|07 GF TR 03|INVREP 11:01A 061021 1M019CLR TB TRACK SUPRVISORY PUMP REVERSAL ELEC|07 GF TR 03|INVREP 11:01A 061021 1M020CLR TB PULL_STATION FIRE WATER PUMP STAT07 GF TR 03|  09:09:50 AM Sunday, 13-June-2021 1M018
301|CLR TB TRACK SUPRVISORY MOTOR RUNING ELEC| GF TR 03|INVREP 11:01A 061021 1M019CLR TB TRACK SUPRVISORY PUMP REVERSAL ELEC|07 GF TR 03|INVREP 11:01A 061021 1M020CLR TB PULL_STATION FIRE WATER PUMP STAT07 GF TR 03|  09:09:51 AM Sunday, 13-June-2021 1M019
302|CLR TB TRACK SUPRVISORY PUMP REVERSAL ELEC| GF TR 03|INVREP 11:01A 061021 1M020CLR TB PULL_STATION FIRE WATER PUMP STAT07 GF TR 03|  09:09:51 AM Sunday, 13-June-2021 1M020
303|CLR TB PULL_STATION FIRE WATER PUMP STAT07 GF TR 03|  09:09:51 AM Sunday, 13-June-2021 1M001
304|CLR TB PULL_STATION FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1M002CLR TB RELAY|FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1M004CLR TB TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|INVREP 11:01A 061021 1M009TROUBL |Sys Initialization|CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D001CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D002CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D003CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:10:21 AM Sunday, 13-June-2021 1M002
305|CLR TB RELAY|FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1M004CLR TB TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|INVREP 11:01A 061021 1M009TROUBL |Sys Initialization|CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D001CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D002CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D003CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:10:21 AM Sunday, 13-June-2021 1M004
306|CLR TB TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|INVREP 11:01A 061021 1M009TROUBL |Sys Initialization|CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D001CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D002CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D003CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:10:22 AM Sunday, 13-June-2021 1M009
307|CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D001CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D002CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D003CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:10:23 AM Sunday, 13-June-2021 1D001
308|CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D002CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D003CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:10:23 AM Sunday, 13-June-2021 1D002
309|CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D003CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:10:24 AM Sunday, 13-June-2021 1D003
310|CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:10:24 AM Sunday, 13-June-2021 1D004
311|ACTIVE TAMPER|MODULE ADDR 1M006|Z004|  09:14:10 AM Sunday, 13-June-2021 1M006
312|SYSTEM RESET|  09:14:18 AM Sunday, 13-June-2021 
313|TROUBL |Sys Initialization|  09:14:26 AM Sunday, 13-June-2021 
314|CLR TB |Sys Initialization|  09:14:33 AM Sunday, 13-June-2021 
315|CLR TB |BATTERY|  09:14:38 AM Sunday, 13-June-2021 
316|TROUBL |BATTERY|  09:14:45 AM Sunday, 13-June-2021 
317|TROUBL |Sys Initialization|  09:14:55 AM Sunday, 13-June-2021 
318|CLR TB |Sys Initialization|  09:15:00 AM Sunday, 13-June-2021 
319|CLR TB |BATTERY|  09:15:05 AM Sunday, 13-June-2021 
320|ACTIVE TRACK SUPERV MODULE ADDR 1M006|Z004|  09:15:33 AM Sunday, 13-June-2021 1M006
321|CLR ACTTRACK SUPERV MODULE ADDR 1M006|Z004|  09:15:48 AM Sunday, 13-June-2021 1M006
322|SYSTEM NORMAL|  09:16:05 AM Sunday, 13-June-2021 
323|ACTIVE TRACK SUPERV MODULE ADDR 1M006|Z004|  09:16:11 AM Sunday, 13-June-2021 1M006
324|CLR ACTTRACK SUPERV MODULE ADDR 1M006|Z004|  09:16:16 AM Sunday, 13-June-2021 1M006
325|TROUBL PULL_STATION FIRE WATER PUMP STAT07 GF TR 03|  09:16:39 AM Sunday, 13-June-2021 1M001
326|TROUBL PULL_STATION FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:00A 061021 1M002TROUBL RELAY|  09:16:47 AM Sunday, 13-June-2021 1M002
327|TROUBL RELAY|FIRE WATER PTROUBL RELAY|FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:00A 061021 1M004TROUBL TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|  09:17:02 AM Sunday, 13-June-2021 1M004
328|TROUBL RELAY|FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:00A 061021 1M004TROUBL TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|  09:17:02 AM Sunday, 13-June-2021 1M004
329|TROUBL TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|  09:17:03 AM Sunday, 13-June-2021 1M009
330|TROUBL TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|  09:17:20 AM Sunday, 13-June-2021 1M009
331|TROUBL |Sys Initialization|  09:20:10 AM Sunday, 13-June-2021 
332|CLR TB RELAY|FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1M004CLR TB TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|INVREP 11:01A 061021 1M009TROUBL |Sys Initialization|CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D001CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D002CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D003CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:20:10 AM Sunday, 13-June-2021 1M004
333|CLR TB TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|INVREP 11:01A 061021 1M009TROUBL |Sys Initialization|CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D001CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D002CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D003CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:20:11 AM Sunday, 13-June-2021 1M009
334|CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D001CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D002CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D003CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:20:11 AM Sunday, 13-June-2021 1D001
335|CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D002CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D003CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:20:12 AM Sunday, 13-June-2021 1D002
336|CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D003CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:20:12 AM Sunday, 13-June-2021 1D003
337|CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:20:13 AM Sunday, 13-June-2021 1D004
338|CLR TB |CLASS A POS. LOOP 1|  09:30:21 AM Sunday, 13-June-2021 
339|TROUBL SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:00A 061021 1D001TROUBL SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|  09:35:20 AM Sunday, 13-June-2021 1D001
340|TROUBL SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|  09:35:20 AM Sunday, 13-June-2021 1D002
341|TROUBL SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:00A 061021 1D001TROUBL SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|  09:36:35 AM Sunday, 13-June-2021 1D001
342|TROUBL SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|  09:36:35 AM Sunday, 13-June-2021 1D002
343|TROUBL SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:00A 061021 1D001TROUBL SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|  09:37:15 AM Sunday, 13-June-2021 1D001
344|TROUBL SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|  09:37:16 AM Sunday, 13-June-2021 1D002
345|CLR TB TRACK SUPRVISORY POWER FAILURE ELEC| GF TR 03|INVREP 11:01A 061021 1M018CLR TB TRACK SUPRVISORY MOTOR RUNING ELEC|07 GF TR 03|INVREP 11:01A 061021 1M019CLR TB TRACK SUPRVISORY PUMP REVERSAL ELEC|07 GF TR 03|INVREP 11:01A 061021 1M020CLR TB PULL_STATION FIRE WATER PUMP STAT07 GF TR 03|  09:37:27 AM Sunday, 13-June-2021 1M018
346|CLR TB TRACK SUPRVISORY MOTOR RUNING ELEC| GF TR 03|INVREP 11:01A 061021 1M019CLR TB TRACK SUPRVISORY PUMP REVERSAL ELEC|07 GF TR 03|INVREP 11:01A 061021 1M020CLR TB PULL_STATION FIRE WATER PUMP STAT07 GF TR 03|  09:37:28 AM Sunday, 13-June-2021 1M019
347|CLR TB TRACK SUPRVISORY PUMP REVERSAL ELEC| GF TR 03|INVREP 11:01A 061021 1M020CLR TB PULL_STATION FIRE WATER PUMP STAT07 GF TR 03|  09:37:28 AM Sunday, 13-June-2021 1M020
348|CLR TB PULL_STATION FIRE WATER PUMP STAT07 GF TR 03|  09:37:28 AM Sunday, 13-June-2021 1M001
349|TROUBL |Sys Initialization|  09:37:57 AM Sunday, 13-June-2021 
350|CLR TB RELAY|FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1M004CLR TB TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|INVREP 11:01A 061021 1M009TROUBL |Sys Initialization|CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D001CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D002CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D003CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:37:57 AM Sunday, 13-June-2021 1M004
351|CLR TB TRACK SUPRVISORY MOTOR RUNNING DISEL 07 GF TR 03|INVREP 11:01A 061021 1M009TROUBL |Sys Initialization|CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D001CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D002CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D003CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:37:58 AM Sunday, 13-June-2021 1M009
352|CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D001CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D002CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D003CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:37:59 AM Sunday, 13-June-2021 1D001
353|CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D002CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D003CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:37:59 AM Sunday, 13-June-2021 1D002
354|CLR TB SMOKE(ACCLIM)FIRE WATER PUMP STAT07 GF TR 03|INVREP 11:01A 061021 1D003CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:38:00 AM Sunday, 13-June-2021 1D003
355|CLR TB SMOKE(DUCTP) FIRE WATER PUMP STAT07 GF TR 03|  09:38:00 AM Sunday, 13-June-2021 1D004
356|CLR TB |CLASS A POS. LOOP 1|  09:38:23 AM Sunday, 13-June-2021 
357|CLR TB |Sys Initialization|  09:38:35 AM Sunday, 13-June-2021 
358|aACTIVE TAMPER|MODULE ADDR 1M006|Z004|  09:39:22 AM Sunday, 13-June-2021 1M006
359|ACTIVE TAMPER|MODULE ADDR 1M006|Z004|  09:42:04 AM Sunday, 13-June-2021 1M006
360|ACTIVE TRACK SUPERV MODULE ADDR 1M006|Z004|  09:42:15 AM Sunday, 13-June-2021 1M006
361|CLR ACTTRACK SUPERV MODULE ADDR 1M006|Z004|  09:42:24 AM Sunday, 13-June-2021 1M006
362|ACTIVE TRACK SUPERV MODULE ADDR 1M006|Z004|  09:42:37 AM Sunday, 13-June-2021 1M006
363|CLR ACTTRACK SUPERV MODULE ADDR 1M006|Z004|  09:42:49 AM Sunday, 13-June-2021 1M006
364|ACTIVE TRACK SUPERV MODULE ADDR 1M006|Z004|  09:42:58 AM Sunday, 13-June-2021 1M006
365|CLR ACTTRACK SUPERV MODULE ADDR 1M003|Z004|  09:43:03 AM Sunday, 13-June-2021 1M003
366|CLR ACTTRACK SUPERV MODULE ADDR 1M003|Z004|  09:43:04 AM Sunday, 13-June-2021 1M003
367|CLR ACTTRACK SUPERV MODULE ADDR 1M003|Z004|  09:43:04 AM Sunday, 13-June-2021 1M003
368|CLR ACTTRACK SUPERV MODULE ADDR 1M003|Z004|  09:43:05 AM Sunday, 13-June-2021 1M003
369|CLR ACTTRACK SUPERV MODULE ADDR 1M006|Z004|  09:43:17 AM Sunday, 13-June-2021 1M006
370|ALARM: WATERFLOW|MODULE ADDR 1M006|Z004|  09:44:04 AM Sunday, 13-June-2021 1M006
371|SECURITY ALARM|Module L03M002|SYS MONITOR|  02:10:38 PM Tuesday, 15-June-2021 L03M002
372|SECURITY ALARM|Module L03M002|SYS MONITOR|  02:10:39 PM Tuesday, 15-June-2021 L03M002
373|SECURITY ALARM|Module L03M002|SYS MONITOR|  02:11:51 PM Tuesday, 15-June-2021 L03M002
374|SECURITY ALARM|Module L03M002|SYS MONITOR|  02:14:19 PM Tuesday, 15-June-2021 L03M002
375|SECURITY ALARM|Module L03M002|SYS MONITOR|  02:15:57 PM Tuesday, 15-June-2021 L03M002
376|SECURITY ALARM|Module L03M002|SYS MONITOR|  02:16:51 PM Tuesday, 15-June-2021 L03M002
377|SECURITY ALARM|Module L03M002|SYS MONITOR|  02:18:35 PM Tuesday, 15-June-2021 L03M002
378|SECURITY ALARM|Module L03M002|SYS MONITOR|  02:20:41 PM Tuesday, 15-June-2021 L03M002
379|SECURITY ALARM|Module L03M002|SYS MONITOR|  02:21:19 PM Tuesday, 15-June-2021 L03M002
380|SECURITY ALARM|Module L03M002|SYS MONITOR|  02:21:51 PM Tuesday, 15-June-2021 L03M002
381|SECURITY ALARM|Module L03M003|SYS MONITOR|  02:25:37 PM Tuesday, 15-June-2021 L03M003
382|SECURITY ALARM|Module L03M003|SYS MONITOR|  02:26:15 PM Tuesday, 15-June-2021 L03M003
383|SECURITY ALARM|Module L03M003|SYS MONITOR|  02:27:36 PM Tuesday, 15-June-2021 L03M003
384|SECURITY ALARM|Module L03M003|SYS MONITOR|  02:28:37 PM Tuesday, 15-June-2021 L03M003
385|TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  02:29:04 PM Tuesday, 15-June-2021 L03D004
386|TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  02:29:41 PM Tuesday, 15-June-2021 L03D004
387|SECURITY ALARM|Module L03M003|SYS MONITOR|  02:29:49 PM Tuesday, 15-June-2021 L03M003
388|SECURITY ALARM|Module L03M003|SYS MONITOR|  02:32:39 PM Tuesday, 15-June-2021 L03M003
389|ACKNOWLEDGED SECURITY ALARM|Module L03M003|SYS MONITOR|  02:32:50 PM Tuesday, 15-June-2021 L03M003
390|SYSTEM RESET|  02:32:58 PM Tuesday, 15-June-2021 
391|TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  02:34:23 PM Tuesday, 15-June-2021 L03D004
392|ACKED TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  02:34:30 PM Tuesday, 15-June-2021 L03D004
393|SECURITY ALARM|Module L03M003|SYS MONITOR|  02:34:42 PM Tuesday, 15-June-2021 L03M003
394|ACKNOWLEDGED SECURITY ALARM|Module L03M003|SYS MONITOR|  02:34:50 PM Tuesday, 15-June-2021 L03M003
395|SYSTEM RESET|  02:34:58 PM Tuesday, 15-June-2021 
396|ACKNOWLEDGED SECURITY ALARM|Module L03M003|SYS MONITOR|  02:38:42 PM Tuesday, 15-June-2021 L03M003
397|SECURITY ALARM|Module L03M003|SYS MONITOR|  02:38:51 PM Tuesday, 15-June-2021 L03M003
398|SECURITY ALARM|Module L03M003|SYS MONITOR|  02:36:06 PM Wednesday, 16-June-2021 L03M003
399|ALARM|Module L03M003|SYS MONITOR|  02:37:02 PM Wednesday, 16-June-2021 L03M003
400|SYSTEM NORMAL|  02:37:20 PM Wednesday, 16-June-2021 
401|SYSTEM RESET|  02:37:53 PM Wednesday, 16-June-2021 
402|TROUBLE|SYSTEM INITIALIZATION|  02:39:46 PM Wednesday, 16-June-2021 
403|TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  02:39:56 PM Wednesday, 16-June-2021 L03D004
404|FIRE ALARM|FIRE ALARM|FIRE ALARM|LAB 1|Zone Z001|Z001|PULL STATION|  02:40:15 PM Wednesday, 16-June-2021 L03M004
405|ACKNOWLEDGED FIRE ALARM|LAB 1|Zone Z001|Z001|PULL STATION|  02:40:40 PM Wednesday, 16-June-2021 L03M004
406|TROUBLE|PROG MODE ACTIVATED|MASTER PASSWORD|  02:40:50 PM Wednesday, 16-June-2021 
407|CLEARED TROUBLE|PROG MODE ACTIVATED|MASTER PASSWORD|  02:40:57 PM Wednesday, 16-June-2021 
408|CLEARED FIRE ALARM|LAB 1|Zone Z001|Z001|PULL STATION|  02:41:07 PM Wednesday, 16-June-2021 L03M004
409|SUPERVISORY|Module L03M002|TRACK SUPRVISORY|  02:41:26 PM Wednesday, 16-June-2021 L03M002
410|SUPERVISORY|Module L03M016|TRACK SUPRVISORY|  02:41:37 PM Wednesday, 16-June-2021 L03M016
411|CLEARED TROUBLE|SYSTEM INITIALIZATION|  03:48:11 PM Wednesday, 16-June-2021 
412|SYSTEM RESET|  03:48:21 PM Wednesday, 16-June-2021 
413|SYSTEM NORMAL|  03:48:48 PM Wednesday, 16-June-2021 
414|SYSTEM RESET|  03:53:10 PM Wednesday, 16-June-2021 
415|TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  03:53:17 PM Wednesday, 16-June-2021 L03D004
416|ACKED TROUBLE|NO ANSWER|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  03:53:24 PM Wednesday, 16-June-2021 L03D004
417|CLEARED TROUBLE|LAB 1|Zone Z001|Z001|SMOKE(PHOTO)|  03:53:44 PM Wednesday, 16-June-2021 L03D004
418|TROUBLE|SYSTEM INITIALIZATION|  03:53:54 PM Wednesday, 16-June-2021 
419|CLEARED TROUBLE|SYSTEM INITIALIZATION|  03:54:01 PM Wednesday, 16-June-2021 
420|FIRE ALARM|FIRE ALARM|FIRE ALARM|LAB 1|Zone Z001|Z001|PULL STATION|  03:54:07 PM Wednesday, 16-June-2021 L03M004
421|ACKNOWLEDGED FIRE ALARM|LAB 1|Zone Z001|Z001|PULL STATION|  03:54:17 PM Wednesday, 16-June-2021 L03M004
422|TROUBLE|PROG MODE ACTIVATED|MASTER PASSWORD|  03:54:24 PM Wednesday, 16-June-2021 
423|CLEARED TROUBLE|PROG MODE ACTIVATED|MASTER PASSWORD|  03:54:32 PM Wednesday, 16-June-2021 
424|SYSTEM RESET|  03:54:37 PM Wednesday, 16-June-2021 
